Start Time,End Time,Assigned,Name,PaperId,Presenter,Options,Great Together,Ok Together,Not Ok Together,Don't know if should be together,Interested in,Options 11-20,More button1 clicked,More button2 clicked,Specials 1-3,Specials 4-6,Comments
2014-01-21T19:16:38Z,2014-01-21T19:26:40Z,1,Albert Ng,pn464,,"pn583,pn425,pn525,pn983,pn1865,pn1099,pn1337,pn2157,pn264,pn2022","pn264,pn983,pn583","pn425,pn2022,pn1865,pn2157","pn1099,pn525,pn1337",,pn983,"pn755,pn2464,pn589,pn428,pn1200,pn654,pn2372,pn389,pn2003,pn2041",TRUE,FALSE,"crs157,crs122,crs153","crs108,crs111,case115",
2014-01-21T19:22:16Z,2014-01-21T19:30:54Z,1,Felix Lauber,pn621,,"pn233,pn250,pn775,pn2168,pn1796,pn2203,pn111,pn1969,pn2420,pn1850",pn233,"pn775,pn1969,pn2203,pn250,pn2420",,"pn1796,pn2168,pn1850,pn111",pn775,"pn916,pn1225,pn796,pn1186,pn395,pn138,pn1081,pn648,pn1911,pn235",FALSE,FALSE,"crs116,crs137,crs149","sig103,crs123,crs142",
2014-01-21T19:43:27Z,2014-01-21T19:46:22Z,2," William F. Hart-Davidson 
",pn1268,,"pn838,pn941,pn1642,pn1325,pn2011,pn1682,pn2048,pn2129,pn1034,pn967","pn1325,pn941,pn838,pn1682",,"pn1034,pn967","pn2129,pn2048,pn1642,pn2011","pn838,pn1325,pn967,pn2129,pn941,pn1682,pn2048","pn1095,pn2193,pn1710,pn1452,pn2220,pn1428,pn1190,pn810,pn1442,pn1667",FALSE,FALSE,"crs158,crs100,crs137","case147,crs153,sig103",
2014-01-21T19:46:15Z,2014-01-21T19:49:01Z,2, Rob Comber,pn862,,"pn1646,pn576,pn1727,pn1347,pn1460,pn1763,pn139,pn1806,pn455,pn838","pn1460,pn455,pn576,pn1954","pn653,pn1646","pn139,pn838,pn1227,pn1727,pn1092","pn905,pn1347,pn1763,pn1806,pn1238,pn1236,pn2488,pn345,pn975","pn838,pn576,pn1646,pn1806","pn975,pn905,pn1227,pn653,pn1238,pn345,pn1236,pn1092,pn1954,pn2488",TRUE,FALSE,"sig103,crs161,crs153","crs129,sig109,crs123",
2014-01-21T19:49:12Z,2014-01-21T19:52:08Z,2, Rob Comber,pn763,,"pn2483,pn245,pn1642,pn1915,pn1330,pn751,pn657,pn1009,pn2159,pn1264",pn1675,"pn590,pn1330,pn802","pn924,pn180,pn1264,pn245,pn657,pn1915,pn1763,pn1123,pn558,pn1642,pn2483,pn2463,pn2488,pn2159","pn1009,pn751","pn1330,pn1915,pn1264,crs161","pn1675,pn924,pn802,pn558,pn2488,pn1763,pn590,pn180,pn1123,pn2463",TRUE,FALSE,"crs161,crs153,crs156","crs111,crs157,case170",
2014-01-21T19:30:08Z,2014-01-21T19:57:53Z,2,,pn1978,,"pn1646,pn1704,pn166,pn2220,pn1732,pn2226,pn905,pn1410,pn1325,pn1632","pn166,pn905,pn1732,pn2220,pn2226",pn1646,,"pn1632,pn1325,pn1704,pn1410","pn1632,pn2226,pn905,pn166,pn1646,pn1732","pn2134,pn1916,pn2119,pn1475,pn602,pn1982,pn1932,pn576,pn2128,pn248",FALSE,FALSE,"case163,sig112,crs153","sig103,case138,sig110",
2014-01-21T19:30:05Z,2014-01-21T20:01:18Z,1,Maoyuan Sun,pn2027,,"pn1188,pn1015,pn1337,pn2084,pn845,pn1783,pn279,pn1488,to128,to126","pn1015,pn1783,pn1337,pn845,to126,to128","pn1488,pn279,pn1020,pn1188,pn847","pn138,pn965,pn2150,pn2472,pn1269,pn319,pn692,pn1257",pn2084,"crs161,pn2472,pn1783,pn1337,crs111,pn1015,crs143,crs106,pn1269,pn845,sig103,to126,pn1020","pn2150,pn138,pn1257,pn847,pn319,pn965,pn1020,pn1269,pn692,pn2472",TRUE,TRUE,"crs100,crs161,crs143","sig103,crs111,crs106",
2014-01-21T19:59:39Z,2014-01-21T20:06:57Z,1,Ricardo Jota,pn1936,,"pn389,pn1756,pn1473,pn142,pn1488,pn343,pn1225,pn2022,pn965,pn1727","pn343,pn142,pn2022",pn1225,"pn1756,pn1727,pn965,pn1473,pn389",pn1488,"pn1727,pn1092","pn1092,pn1983,pn1007,pn977,pn2157,pn428,pn1628,pn222,pn386,pn896",FALSE,TRUE,"case176,sig117,crs138","crs115,crs129,crs146",
2014-01-21T19:10:02Z,2014-01-21T20:24:10Z,4, Alberto Zaro,pn1978,,"pn1646,pn1704,pn166,pn2220,pn1732,pn2226,pn905,pn1410,pn1325,pn1632","pn1632,pn1325,pn1732,pn1704,pn2220,pn2226","pn166,pn905,pn1646",,pn1410,"pn1632,pn2220,pn1704,pn1732","pn2134,pn1916,pn2119,pn1475,pn602,pn1982,pn1932,pn576,pn2128,pn248",TRUE,FALSE,"case163,sig112,crs153","sig103,case138,sig110",
2014-01-21T20:19:21Z,2014-01-21T20:27:30Z,1,Sinziana Mazilu,pn1736,,"pn2487,pn739,pn686,pn1626,pn1298,pn1684,pn1171,pn1814,pn2003,pn1845","pn1684,pn2487,pn1171","pn1377,pn739,pn1298,pn1845","pn761,pn950,pn787,pn1623,pn1354,pn1413","pn1821,pn2003,pn1446,pn1814,pn686,pn2074,pn1626","pn1171,pn1821,pn739,pn1814,case138,pn686,pn2487,crs144,crs101,pn1377,sig103,pn1684","pn1354,pn2074,pn761,pn1413,pn787,pn1623,pn1446,pn1377,pn950,pn1821",TRUE,TRUE,"crs144,case138,crs142","sig103,crs101,crs149",
2014-01-21T19:48:55Z,2014-01-21T20:32:48Z,3, Pablo Cesar,pn1099,,"pn1188,pn1987,pn1471,pn2202,pn420,pn111,pn601,pn118,pn139,pn1020","pn2202,pn420,pn1987","pn139,pn1188,pn1020,pn1471,pn601","pn118,pn111",,"pn601,crs157,pn1987,pn139,pn420,pn1188,pn2202","pn2150,pn847,pn1257,pn796,pn1488,pn2472,pn1269,pn648,pn534,pn2084",TRUE,FALSE,"crs157,case115,crs143","crs149,crs123,crs122",
2014-01-21T20:58:33Z,2014-01-21T21:01:09Z,1,Carl DiSalvo,pn2140,,"pn838,pn810,pn999,pn279,pn581,pn758,pn2011,pn576,pn1667,pn1325","pn758,pn999",pn2011,"pn810,pn1667","pn1325,pn838,pn279,pn576,pn581","pn999,pn838,pn2011,case163,pn758","pn1710,pn2048,pn1682,pn2220,pn967,pn704,pn1452,pn2103,pn2160,pn1095",FALSE,FALSE,"case163,sig105,crs157","crs153,sig110,crs100",
2014-01-21T20:59:01Z,2014-01-21T21:01:57Z,2, Alexandra Holloway,pn1227,,"pn586,pn1514,pn718,pn1252,pn264,pn1092,pn1722,pn1110,pn2358,pn119","pn1722,pn586","pn718,pn264,pn2358,pn1092,pn1252,pn1514",pn119,pn1110,"pn586,pn1514,pn1722,pn264,case150","pn426,pn1351,pn905,pn1238,pn1295,pn345,pn219,pn532,pn455,pn2016",FALSE,FALSE,"case115,crs137,case150","crs102,crs153,crs116",
2014-01-21T16:49:08Z,2014-01-21T21:02:22Z,5," Brenda Lopez Silva 
",pn1817,,"pn1362,pn1120,pn1182,pn2293,pn2200,pn1290,pn2214,pn2317,pn2284,pn2330","pn1182,pn2214","pn1821,pn1362,pn2330,pn2200,pn950","pn1736,pn761,pn1684,pn1514","pn1290,pn1446,pn2284,pn2317,pn1120,pn2293,pn884,pn1354,pn1377","crs116,pn2214,pn2330,pn1182,pn1362,sig103,pn2200","pn1514,pn884,pn761,pn1736,pn1354,pn1377,pn1446,pn950,pn1684,pn1821",TRUE,FALSE,"crs143,crs116,sig103","crs149,crs144,crs122",
2014-01-21T20:49:25Z,2014-01-21T21:02:26Z,2, Kyle Montague,pn1700,,"pn2001,to135,pn1171,pn2454,pn113,pn1092,pn404,pn2464,to118,pn343","to118,pn2464","to135,pn2454","pn343,pn1171,pn1092","pn404,pn2001,pn113","pn2454,crs153,to118,pn2464","pn426,pn2090,pn1442,pn2394,pn1800,pn138,pn386,pn1628,pn1488,pn245",FALSE,FALSE,"crs153,crs138,case138","sig118,crs149,sig103",
2014-01-21T21:01:50Z,2014-01-21T21:04:11Z,1,Matthias Böhmer,pn641,,"pn643,pn1282,pn1351,pn806,pn1186,pn180,pn1675,pn263,pn2225,pn286","pn180,pn1282,pn806",pn1351,"pn1675,pn286,pn1186,pn263,pn2225,pn643",,,"pn2175,pn1007,pn2399,pn2294,pn2343,pn2525,pn763,pn2095,pn677,pn2041",FALSE,TRUE,"crs153,crs129,crs137","sig103,crs147,case138",
2014-01-21T20:26:56Z,2014-01-21T21:27:20Z,1,Roman Atachiants,pn2103,,"pn2522,pn664,pn222,pn2129,pn2447,pn1454,pn2096,pn155,pn271,pn2226",,"pn2096,pn2447,pn271,pn664","pn1617,pn2134,pn222,pn1976,pn2129,pn1454,pn248,pn1192,pn1475,pn2226,pn1811","pn737,pn1724,pn2522,pn205,pn155","pn664,pn2447","pn737,pn1811,pn1976,pn1192,pn2134,pn1475,pn248,pn205,pn1617,pn1724",TRUE,FALSE,"case138,crs102,crs129","crs108,case163,crs122",
2014-01-21T21:26:34Z,2014-01-21T21:36:16Z,1,Ben Lafreniere,pn1020,,"pn435,pn847,pn884,pn2441,pn1269,pn224,pn1275,pn2150,pn692,pn2330","pn692,pn224,pn884,pn2441",pn2330,"pn435,pn847,pn2150,pn1275",pn1269,"pn224,pn884,pn692,pn2441","pn2472,pn965,pn116,pn2490,pn319,pn1015,pn250,pn643,pn1257,pn1722",FALSE,FALSE,"crs123,crs102,crs143","crs122,crs108,case115",
2014-01-21T21:27:20Z,2014-01-21T21:37:00Z,1,Flavio Figueiredo,pn1763,,"pn1675,pn2488,pn219,pn1330,pn2159,pn1806,pn1710,pn975,pn1014,pn1333","pn219,pn1806,pn1330","pn1675,pn653,pn1347,pn1236,pn2488,pn1710","pn924,pn180,pn2095,pn2159,pn1375,pn802,pn975","pn1014,pn763,pn1954,pn1333","pn1330,pn219,pn1675,pn2488,crs161,pn1347,pn763,pn1806","pn802,pn763,pn1236,pn1954,pn653,pn1347,pn924,pn1375,pn2095,pn180",TRUE,TRUE,"crs123,crs161,crs149","sig117,sig107,sig103",
2014-01-21T21:36:38Z,2014-01-21T21:39:22Z,3, Ben Lafreniere,pn884,,"pn787,pn2225,pn2441,pn2200,pn223,pn2284,pn1120,pn224,pn1182,pn1020","pn2225,pn224,pn1020,pn2200,pn2441",,"pn223,pn1120,pn787","pn1182,pn2284","pn2225,pn224,pn2441,pn1020","pn1354,pn1377,pn1446,pn1736,pn1821,pn1514,pn2214,pn761,pn1684,pn950",FALSE,FALSE,"crs111,crs123,crs142","crs149,crs129,sig109",
2014-01-21T22:22:51Z,2014-01-21T22:31:50Z,5, Adrian Friday,pn155,,"pn2244,pn1915,to106,pn1192,pn2175,pn2522,to117,pn2276,pn1806,pn399",to136,"to106,pn2244,pn1192","pn1617,pn119,pn361,pn2522,pn2129,pn399,pn1806,pn1475,pn2226,pn2175,to123,pn2276","to117,pn1915","pn2244,pn1192,to106,to117,pn2276","pn2129,pn1475,pn2226,pn361,pn119,to123,to129,pn248,to136,pn1617",TRUE,TRUE,"crs115,case138,crs153","case163,crs161,sig112",
2014-01-21T22:33:41Z,2014-01-21T22:37:09Z,3,,pn802,,"pn1036,to111,pn1298,pn1009,pn1296,pn2074,pn2095,pn1375,pn1814,pn1410","to111,pn1814","pn1298,pn2074","pn1296,pn2095,pn1410","pn1009,pn1375","pn2095,to111,pn1410,pn1814","pn1710,pn639,pn1727,to101,to113,pn1413,pn1330,pn1341,pn1896,pn2225",FALSE,TRUE,"crs122,sig107,crs106","crs113,case138,crs149",
2014-01-21T22:32:39Z,2014-01-21T22:38:13Z,5, Adrian Friday,pn1776,,"pn2112,pn2525,pn1269,pn2168,pn1200,pn589,pn205,to105,pn2463,pn785",,"pn2112,pn2525,to105,pn785","pn1200,pn589,pn205","pn2168,pn1269,pn2463","pn2463,pn2112,pn2525,pn1269,pn785","pn1336,pn400,pn279,pn255,pn425,pn191,pn2447,pn142,pn166,pn1460",FALSE,FALSE,"crs153,case138,crs123","crs137,sig107,crs129",
2014-01-21T22:37:20Z,2014-01-21T22:41:49Z,2, Rob Comber,pn701,,"pn2129,pn2303,pn1095,pn2483,pn1316,pn2140,pn2490,pn555,pn845,pn581",pn581,"pn1015,pn2140,pn845","pn687,pn2490,pn1183,pn2358,pn967,pn1316,pn866,pn2020,pn555,pn547,pn2483,pn2016,pn2327","pn1095,pn2303","pn581,pn2129,pn2140","pn2358,pn2020,pn1183,pn866,pn687,pn547,pn2327,pn2016,pn1015,pn967",TRUE,FALSE,"crs116,crs122,crs108","crs153,crs143,sig103",
2014-01-21T22:42:33Z,2014-01-21T22:44:56Z,2, Rob Comber,pn319,,"pn116,pn728,to102,pn1275,pn2129,to120,pn1558,pn791,pn419,pn320","pn320,pn728",,"pn116,pn2112,pn2525,to120,pn1269,to107,to106,pn2129,pn847,to102,pn1579,to108,pn1275,pn1558,pn2084,pn791,pn1518",pn419,"pn320,pn2129,pn728","to108,to107,pn2084,pn2112,pn1269,pn2525,pn847,pn1518,to106,pn1579",TRUE,FALSE,"crs122,crs161,crs108","crs100,crs142,crs149",
2014-01-21T22:33:57Z,2014-01-21T22:53:29Z,1,Seth Hunter,pn2268,,"pn1558,pn443,pn692,pn796,pn1872,pn1992,pn2200,pn810,pn883,pn1354","pn883,pn1872,pn791","pn443,pn1992,pn2200","pn1821,pn810,pn692,pn2317,pn787,pn2208,pn224,pn1684,pn1333,pn1558,pn1354,pn796,pn1710",pn1264,"crs137,pn883,pn1992,pn1872,pn2200","pn1684,pn2317,pn791,pn1710,pn1821,pn1333,pn1264,pn787,pn224,pn2208",TRUE,TRUE,"case163,crs123,crs146","crs137,crs147,sig112",Thanks for proposing this system - I hope it results in a more cohesive program. Great idea...
2014-01-21T22:54:05Z,2014-01-21T22:57:02Z,5, Seth Hunter,pn883,,"pn1958,pn1684,pn1333,pn443,pn2268,pn791,pn532,pn1199,pn1354,pn787","pn2268,pn791","pn532,pn1333,pn1199",pn1684,"pn443,pn787,pn1958,pn1354","pn2268,pn1199","pn884,pn866,pn1821,pn1623,pn1736,pn2317,pn1750,pn761,pn796,pn2293",FALSE,FALSE,"crs147,crs146,crs122","crs121,crs123,crs106",
2014-01-21T22:58:47Z,2014-01-21T23:01:33Z,2," Afra Mashhadi 
",pn2134,,"pn555,pn1475,pn1337,pn905,pn119,pn1257,pn671,pn1316,pn1490,pn186","pn905,pn1475","pn119,pn186,pn1490","pn671,pn1257,pn1337","pn1316,pn555",sig110,"pn1192,pn1182,pn1413,pn248,pn2525,pn581,pn672,pn2399,pn399,pn2226",FALSE,FALSE,"sig110,crs124,crs153","case173,case163,sig103",
2014-01-21T16:51:19Z,2014-01-21T23:19:20Z,7," 
Nikhil Sharma",pn1295,,"to129,pn1525,pn687,pn2417,pn2129,pn897,pn1241,pn1242,pn147,pn405","pn1525,to129","pn405,pn2417,pn1241","pn897,pn147","pn687,pn1242,pn2129","pn2417,pn1525,to129","pn426,pn455,pn1351,pn1227,pn399,pn905,pn345,pn1092,pn1425,pn219",FALSE,FALSE,"crs124,case173,sig103","crs111,crs101,crs156",
2014-01-21T16:08:01Z,2014-01-21T23:28:28Z,1,Can Liu,pn389,,"pn728,pn1983,pn1222,pn1776,pn1269,pn1936,pn966,pn1337,pn1883,pn104",pn654,"pn1269,pn1936","pn1222,pn966,pn728,pn104,pn1883","pn1776,pn1983,pn1337","pn104,pn654,pn1936","pn1796,pn718,pn654,pn2105,pn425,pn166,to105,pn438,pn1675,pn1756",TRUE,TRUE,"crs143,crs153,crs105","sig103,crs102,crs116",
2014-01-21T23:05:30Z,2014-01-21T23:35:51Z,1,Hyewon Suh,pn2284,,"pn1009,pn866,pn950,pn686,pn639,pn2214,pn1236,pn2274,pn1377,pn2020","pn1821,pn1009,pn2020","pn686,pn2214,pn866,pn1377",pn950,"pn639,pn1236,pn2274","pn1009,pn1413,pn1354,pn2214,pn1821,crs121,pn1236,pn2020,pn431","pn286,pn1347,pn1330,pn443,pn431,pn1354,pn1413,pn1255,pn1821,pn653",TRUE,TRUE,"crs146,crs122,crs149","crs137,crs121,crs108",
2014-01-21T23:33:56Z,2014-01-21T23:38:40Z,5,,pn224,,"pn2441,pn1503,pn1103,pn1020,pn796,pn1421,pn2200,pn1460,pn1872,pn884","pn1421,pn1020,pn884,pn2200,pn2441,pn796","pn1460,pn1503,pn1872,pn1103",,,"pn884,pn1421,pn1872,pn1020","pn692,pn1161,pn1333,pn1237,pn2447,pn147,pn1558,pn1776,pn1587,pn271",FALSE,FALSE,"crs123,crs102,crs157","crs143,crs149,sig118",
2014-01-21T21:53:35Z,2014-01-21T23:38:57Z,2, Azam Khan,pn1316,,"pn2003,pn845,pn654,pn966,pn1015,pn2442,pn1473,pn2447,pn525,pn1337","pn966,pn845,pn1337","pn1015,pn2447","pn2003,pn654,pn1473,pn525",pn2442,"pn1337,crs143,pn2447,pn966,pn845","pn589,pn1883,pn755,pn2041,pn794,pn1007,pn222,pn2031,pn425,pn428",FALSE,FALSE,"crs143,sig103,crs116","sig118,crs122,crs105",
2014-01-21T23:32:55Z,2014-01-21T23:39:42Z,2, Daniel Carter,pn581,,"pn2140,pn1413,pn999,pn455,pn2011,pn555,pn2128,pn1071,to120,pn1667","pn2140,pn2011,pn999",pn455,"to120,pn2128,pn1071,pn1667,pn555,pn1413",,"pn999,pn2011,pn2140","pn701,pn1095,pn2358,pn1710,pn1268,pn1452,pn1442,pn1190,pn2134,pn810",FALSE,FALSE,"crs105,crs121,crs157","crs122,crs129,case138",
2014-01-21T23:40:09Z,2014-01-21T23:46:40Z,1,Tia Shelley,pn1817,,"pn1362,pn1120,pn1182,pn2293,pn2200,pn1290,pn2214,pn2317,pn2284,pn2330",pn1182,"pn2214,pn1120","pn1362,pn2284,pn1514","pn2330,pn1290,pn2317,pn2293,pn2200","pn2330,pn2317,pn1182","pn1514,pn884,pn761,pn1736,pn1354,pn1377,pn1446,pn950,pn1684,pn1821",TRUE,FALSE,"crs143,crs116,sig103","crs149,crs144,crs122",
2014-01-21T23:38:59Z,2014-01-21T23:48:58Z,2, Robert C. Miller,pn1623,,"pn796,pn2202,pn216,pn1182,pn1414,pn1362,pn224,pn2200,pn1203,pn223",,"pn216,pn1203,pn1182,pn2200,pn1414","pn223,pn2202","pn1362,pn224,pn796","pn224,pn1362,pn2200","pn787,pn1736,pn1821,pn761,pn884,pn1684,pn1333,pn1377,pn147,pn1354",FALSE,FALSE,"crs123,crs142,crs153","case170,crs149,crs147",
2014-01-21T23:49:14Z,2014-01-22T00:05:47Z,3, Rob C. Miller,pn2447,,"pn1316,pn271,pn1179,pn1015,pn2483,pn672,pn2103,pn664,pn2096,pn845","pn2103,pn271,pn664",pn2096,"pn1015,pn1316,pn672,pn2483,pn1179",,"pn2096,pn664,pn271,crs144","pn2168,pn224,pn1237,pn505,pn1503,pn1485,pn983,pn104,pn1161,pn1776",FALSE,FALSE,"crs116,crs144,crs106","case118,case138,sig103",
2014-01-22T00:41:48Z,2014-01-22T00:50:14Z,1,Oliver L. Haimson,pn677,,"pn1347,to111,pn887,pn286,pn1814,pn1009,pn2293,to113,to101,pn1475","to101,pn1009,pn1413","to111,to113,pn1347,pn887,pn1475,pn1814",,"pn286,pn2293","pn1475,pn1009,to101,crs143,pn887","pn1859,pn1413,pn2276,pn1675,pn1763,pn1298,pn763,to134,pn2074,pn802",TRUE,FALSE,"crs143,crs138,crs122","crs116,sig118,sig103",
2014-01-22T00:52:03Z,2014-01-22T00:59:19Z,1,Melissa Mazmanian,pn2266,,"pn967,pn2464,pn2488,pn602,pn1513,pn1732,pn345,pn180,pn219,pn2193","pn219,pn1732,pn345","pn967,pn2193,pn2488,pn602","pn180,pn2464,pn1513",,"pn967,pn1732","pn794,pn222,pn1110,pn2031,pn1473,pn1883,pn1454,pn428,pn1549,pn1007",FALSE,FALSE,"sig103,crs116,sig111","crs129,crs146,crs122",
2014-01-22T00:52:03Z,2014-01-22T00:59:28Z,1,Melissa Mazmanian,pn2266,,"pn967,pn2464,pn2488,pn602,pn1513,pn1732,pn345,pn180,pn219,pn2193","pn219,pn1732,pn345","pn967,pn2193,pn2488,pn602","pn180,pn2464,pn1513",,"pn967,pn1732","pn794,pn222,pn1110,pn2031,pn1473,pn1883,pn1454,pn428,pn1549,pn1007",FALSE,FALSE,"sig103,crs116,sig111","crs129,crs146,crs122",
2014-01-22T01:34:09Z,2014-01-22T01:38:01Z,2, Shyamnath Gollakota,pn208,,"pn714,pn1482,pn1488,pn2010,pn648,pn739,pn1651,pn428,pn2293,pn2001","pn1651,pn739,pn1482,pn1488,pn714,pn2293","pn428,pn2001,pn2010,pn648",,,,"pn799,pn1579,pn2090,pn2157,pn1046,pn235,pn730,pn288,pn521,pn2442",FALSE,FALSE,"crs122,crs113,crs144","crs138,crs137,case138",
2014-01-22T01:29:25Z,2014-01-22T01:38:17Z,1,Eleanor O'Rourke,pn1120,,"pn2277,pn2472,pn1183,pn1182,pn1758,pn2317,pn1750,pn2330,pn950,pn1354","pn2330,pn1354","pn1750,pn1182,pn2472","pn1901,pn443,pn1362,pn241,pn1745,pn950,pn2084","pn1758,pn1183,pn121,pn122,pn2317,pn1684,pn2046,pn2277","pn1354,sig117,pn2330,pn2472","pn121,pn2084,pn443,pn241,pn1901,pn1362,pn2046,pn1684,pn1745,pn122",TRUE,TRUE,"crs108,crs122,crs142","sig117,crs146,crs121",
2014-01-22T01:23:31Z,2014-01-22T01:39:12Z,1,Wooi Boon Goh,pn791,,"pn672,pn532,pn883,pn1942,pn2424,pn650,pn1987,pn241,pn1428,pn2084","pn241,pn883,pn672,pn2424",,"pn532,pn1428,pn650","pn1200,pn1942,pn2084,pn1987","pn1942,sig110,pn241,pn2424,pn883,pn2084,pn672,pn532","pn2268,pn1983,pn443,pn235,pn1517,pn950,pn1200,pn1682,pn1336,pn366",TRUE,FALSE,"sig110,crs100,crs147","crs153,crs146,case138","I think it is a great idea getting the presenters to contribute their views of how the contents of each sessions can be made more coherent. There will probably be may different opinions but it is a step in the right direction  nonetheless. Thanks, Boon  "
2014-01-22T01:33:45Z,2014-01-22T02:11:14Z,1,Taku Hachisu,pn1583,,"pn2420,pn1222,pn386,pn2432,pn1635,pn775,pn2449,pn1225,pn276,pn1046",,"pn1635,pn775,pn386,pn1222,pn2432,pn1046,pn2420",,"pn1225,pn2449,pn276","crs113,pn775,pn1222,pn2420,pn386","pn343,pn138,pn1936,pn755,pn896,pn2372,pn2054,pn1193,pn2022,pn1007",FALSE,FALSE,"crs153,crs113,crs144","crs129,sig109,crs108",
2014-01-22T01:50:36Z,2014-01-22T02:16:23Z,2,André Pereira,pn1252,,"pn1183,pn586,pn534,pn1192,pn1354,pn1758,pn1722,pn2358,pn2303,pn1227","pn2358,pn1722,pn1183,pn586","pn1758,pn1354","pn967,pn866,pn1192,pn687,pn2129,pn2020,pn547,pn2327,pn2420,pn1517","pn2303,pn941,pn1227,pn534","pn1354,pn1722,pn1183,pn1758,crs161,pn967,pn2129,pn586,crs111,pn1227,pn2358,pn941","pn1517,pn687,pn941,pn2327,pn547,pn2420,pn967,pn2020,pn2129,pn866",TRUE,TRUE,"case138,crs161,crs111","crs123,crs153,crs100",
2014-01-22T02:36:54Z,2014-01-22T02:49:59Z,2, Hilary Davis,pn1800,,"pn1732,pn1821,pn1264,pn2115,pn751,pn444,pn2417,pn941,pn1617,pn975","pn1732,pn1264,pn444,pn975","pn1617,pn2115,pn1821",pn941,"pn2417,pn751",,"pn845,pn541,pn739,pn1423,pn714,pn121,pn1700,pn1632,pn1482,pn1171",FALSE,FALSE,"crs116,sig119,sig103","sig118,crs153,crs123",
2014-01-22T03:00:34Z,2014-01-22T03:17:41Z,1,Nivan Ferreira,pn966,,"pn1472,pn337,pn1316,pn673,pn111,pn1337,pn389,pn1911,pn845,pn2442",pn1337,"pn337,pn845,pn389",,"pn673,pn1316,pn1472,pn111,pn2442","pn1911,pn1316,pn1337,crs143,pn337,pn2442,pn845","pn395,pn734,pn1081,pn164,pn2242,pn796,pn138,pn916,pn1225,pn1983",FALSE,TRUE,"crs156,sig103,crs102","case138,crs143,crs157",
2014-01-22T03:34:56Z,2014-01-22T03:39:56Z,6, Brian Bailey,pn526,,"pn810,pn1558,pn1161,pn180,pn1255,pn186,pn119,to107,pn150,pn1642","pn810,to107",,"pn186,pn119,pn180,pn1642,pn1558,pn1255,pn1161,pn150",,"pn1255,pn180,pn150","pn1236,pn2225,pn1982,pn2235,pn1123,pn751,pn802,pn263,pn671,pn2488",FALSE,FALSE,"case163,sig111,crs123","crs153,crs101,crs116",
2014-01-22T03:43:54Z,2014-01-22T03:47:04Z,1,Silvia Lindtner,pn967,,"pn320,pn643,pn1428,pn1183,pn1904,pn1682,pn2220,pn838,pn2011,pn2129","pn1428,pn2011,pn2327,pn1904",pn1682,"pn687,pn320,pn838,pn1183,pn1268,to136,pn866,to132,pn2020,pn547,pn2016,pn643","pn2358,pn2129,pn2220","pn2220,crs157,to132,pn838,pn2011,pn2129,pn1682,pn1428,pn1904,pn2327","pn866,pn547,pn2358,pn2020,pn2016,pn687,pn1268,to132,pn2327,to136",TRUE,TRUE,"sig111,crs157,sig103","crs100,crs137,crs142",
2014-01-22T03:47:53Z,2014-01-22T03:53:16Z,3," Silvia 
Lindtner",pn1549,,"pn687,pn2150,pn190,pn2266,pn1732,pn169,pn2483,pn2119,pn1264,pn1978","pn1732,pn1264,pn1978,pn169","pn687,pn2160,pn2266,pn1646,pn2483","pn2119,pn1916,pn2128,pn1454,pn190,pn2150,pn1982,pn1410,pn2175,pn1490",pn2463,"pn687,pn2266,pn169,pn1264,pn2160,pn1978,pn1732","pn1410,pn2160,pn2128,pn1490,pn1982,pn1646,pn2463,pn1916,pn1454,pn2175",TRUE,TRUE,"crs158,crs123,crs129","sig103,case118,crs153",
2014-01-22T03:57:22Z,2014-01-22T04:01:01Z,2, Bilge Mutlu,pn532,,"pn883,pn1227,pn1333,pn586,pn1850,pn1722,pn1958,pn1821,pn2119,pn1199","pn883,pn1958,pn1333,pn1199",pn1227,"pn2119,pn1850,pn586","pn1821,pn1722",,"pn1490,pn279,pn1916,pn2128,pn1410,pn1932,pn2175,pn1646,pn2463,pn1982",FALSE,FALSE,"crs153,case118,case176","sig103,case138,sig110",
2014-01-22T03:57:22Z,2014-01-22T04:01:03Z,2, Bilge Mutlu,pn532,,"pn883,pn1227,pn1333,pn586,pn1850,pn1722,pn1958,pn1821,pn2119,pn1199","pn883,pn1958,pn1333,pn1199",pn1227,"pn2119,pn1850,pn586","pn1821,pn1722",,"pn1490,pn279,pn1916,pn2128,pn1410,pn1932,pn2175,pn1646,pn2463,pn1982",FALSE,FALSE,"crs153,case118,case176","sig103,case138,sig110",
2014-01-22T04:01:13Z,2014-01-22T04:04:25Z,2, Bilge Mutlu,pn586,,"pn2358,pn1227,pn2016,pn1760,pn271,pn1820,pn1252,pn1722,pn205,pn2048",pn1820,"pn2358,pn1722,pn1252","pn1760,pn2048,pn271","pn1227,pn205,pn2016",,"pn941,pn1081,pn687,pn2327,pn1949,pn532,pn2129,pn547,pn967,pn1262",FALSE,FALSE,"crs111,crs146,crs153","crs116,crs142,sig114",
2014-01-22T04:01:13Z,2014-01-22T04:04:25Z,2, Bilge Mutlu,pn586,,"pn2358,pn1227,pn2016,pn1760,pn271,pn1820,pn1252,pn1722,pn205,pn2048",pn1820,"pn2358,pn1722,pn1252","pn1760,pn2048,pn271","pn1227,pn205,pn2016",,"pn941,pn1081,pn687,pn2327,pn1949,pn532,pn2129,pn547,pn967,pn1262",FALSE,FALSE,"crs111,crs146,crs153","crs116,crs142,sig114",
